date,dewpoint_2m_temperature,maximum_2m_air_temperature,mean_2m_air_temperature,mean_sea_level_pressure,minimum_2m_air_temperature,relative_humidity,surface_pressure,total_precipitation,u_component_of_wind_10m,v_component_of_wind_10m,wind_direction,wind_speed,ffmc,duff_moisture,drought_code,fire_weather_index
2018-08-22,8.853700697942202,29.63531812269855,21.720968880657665,101443.91070467872,13.58974867537961,44.0390154506596,94043.78112709631,0.0,-0.1870605326651572,1.0227700816696847,-3.770592073191658,1.1180940279807252,92.14858352706942,6,15,121.80855188457838
2018-08-23,8.596280524100223,29.32501972727277,21.77324504812674,101519.93848786732,13.126932356017278,43.148572382616216,94109.56612449914,0.0,-0.3960581695460255,1.142924075028988,-14.438836033569638,1.2725035033794454,91.81894099960432,6,15,122.31348910141864
2018-08-24,7.61597206158757,28.83319649972356,20.725260346011623,101359.75400248592,12.460175133034625,43.02128626883946,93945.68917891067,0.0,-0.5407700076871755,1.3236097679997312,-17.22225483825191,1.4995053148682167,91.70095516701878,6,15,123.55070177183678
2018-08-25,6.468529023385429,29.294992540993064,20.699629946510868,101244.79991976476,12.274464464966172,39.92050683742798,93846.58020044897,1.862645149230957e-09,-0.4728205673137841,0.7259810636255147,-28.84429959404881,0.9228030419721118,92.1842976691928,6,15,120.67168518163365
2018-08-26,4.202342432916112,29.306166712103447,21.762112346138625,101310.51982227666,13.176469296834568,31.997659316743626,93911.29651092686,4.284083843231201e-08,-0.6349237744875296,1.2248028818242591,-23.44317570946542,1.4908817974451147,92.28257042982725,6,15,124.28072632660232
2018-08-27,5.3331891443440895,28.937462237554318,21.54399441962221,101180.11958991912,13.93575013710722,34.99348924330147,93776.16263635356,0.0,-0.5559375248882565,1.560323210242383,-15.618328543262544,1.7550359197323957,93.0052230561374,6,15,126.91924280464889
2018-08-28,9.33713053168026,27.75798761781664,20.5457795484798,101166.3242222284,13.280050069481264,48.80898235420172,93770.63802083331,0.0,-0.2763026267727995,0.9008336530345402,-16.51673267846872,0.9721596920201784,91.11325039379007,6,15,119.5643569746422
2018-08-29,11.304974950403787,28.258840117167267,20.8633621156942,101343.0158290665,13.188177158698863,54.45085416226692,93926.03539162216,1.4495570074383184e-07,-0.2443157277136607,1.2870123134093885,-3.77167170421706,1.4060553975457868,89.97540271656618,6,15,120.66072130833243
2018-08-30,10.456790172908711,27.79976930740014,20.58932896583224,101505.7768185107,13.330761434317878,52.352913956993326,94053.3379225104,1.4862680902251794e-07,-0.3554240960874378,1.817377364646083,-7.77254571160992,1.9254515955589184,89.88449788930782,6,15,123.71018600488543
2018-08-31,8.98900694333338,28.802256974639025,20.200841835862263,101529.56277595356,12.203143209093469,48.65319865506186,94087.93256298234,2.5643907657678785e-07,0.2343702030037252,0.1940461858060973,49.98008536922521,0.4128442200859674,90.45924832374841,6,15,115.43241611592107
2018-09-01,6.880628715010232,33.39082009147637,22.84273075637077,101079.94342720392,14.053346657802592,36.20370487323552,93714.76801350553,0.0,0.1879601556515837,-0.6334234509328489,113.23657535386349,0.6956139604879393,91.70777230958339,6,15,118.69193833647027
2018-09-02,5.252323133197535,34.000080883810824,24.101744357228316,100838.40123645744,14.278277984646364,30.175635167429427,93526.73184503934,0.0,-0.0889533484229112,-0.1442210695474929,-0.0557973387202456,0.4251101285469734,92.90177106680814,6,15,118.62197636769281
2018-09-03,7.728129578089693,33.971445141478455,24.247128912772094,100947.44966514548,15.368714694178609,35.18657690059263,93627.1823844242,4.26280468428089e-06,-0.0817954776110335,0.1571270040377121,-16.627506443210596,0.5063711567880091,93.83558218186764,6,15,120.30211864741648
2018-09-04,9.389234309707431,33.8218758641666,24.407548787905966,100942.6648439819,15.74682248693864,38.93630660205076,93619.8199646594,8.311733032907637e-06,-0.3399587262606508,0.7481937037798021,-16.431425563083252,0.919987415530966,93.36665155205161,6,15,122.20221270358529
2018-09-05,8.494899553416246,32.619349865617664,24.192361798941874,101102.9197578102,15.992969500031393,36.99165578600947,93763.70040952436,0.0,-0.7574835973771046,1.0502064099082542,-34.11150597228778,1.346366606358674,93.4216402633491,6,15,124.90892784217837
2018-09-06,7.980749986376338,31.43979938220616,22.65286913605968,101504.22097154202,13.521158493644464,39.22465267088234,94120.79072517811,0.0,-0.644064331077245,1.176361949198251,-27.631870072134877,1.365809507829623,92.91540537639521,6,15,124.35289938411069
2018-09-07,5.891676413450341,33.79884649714376,23.300794332067824,101561.84763653904,14.163991792338663,33.01626702251056,94184.32231606192,0.0,-0.3933000617762035,0.1083247679813427,-64.42860897684402,0.4762829539207098,94.16377253863033,6,15,120.5413956561676
2018-09-08,4.469757489515587,33.43764680141732,25.063146659237415,101350.24772512246,16.539965401816858,26.79759141320799,93981.94584817455,0.0,-0.2059948867262648,0.6430214065394945,-19.902171949460485,0.9321242209034216,95.3590862114274,6,15,124.88575796352802
2018-09-09,3.958825611126997,32.87216255548066,23.636662888972864,101130.6219529163,13.932358002768922,28.42402956183523,93772.60187091868,0.0,-0.1361001431566029,-0.1364798154178802,-45.14334799188102,0.4203635902293716,95.16025529880312,6,15,121.4768973088176
2018-09-10,1.9677873982276992,32.61941891741287,23.679045509435863,101087.23303697316,13.76856601224813,24.62486946048943,93730.9692068307,1.862645149230957e-09,0.2022213373708067,-0.1593055467578256,45.65633980539547,0.485693590433457,95.73610053386096,6,15,122.61185117703093
2018-09-11,0.0505459340187712,32.13886889590469,23.070603836435566,100979.51294894629,15.065007878227505,22.426012303541043,93615.07985260837,4.284083843231201e-08,0.3286498915160816,0.3663131378283662,21.033307278584573,0.8632984712003068,96.13480795907095,6,15,125.46915241634126
2018-09-12,2.420204886812769,29.032139259943108,20.07175184630904,100961.87832999408,13.273725820005325,31.142770793564164,93536.1751562964,0.0,0.1793819296873972,0.8605985541032664,4.593409502785035,1.391515270748421,94.30971246342463,6,15,126.38129580763012
2018-09-13,3.86909243639451,23.552530563956964,18.20721423952193,101239.2691683363,12.708894463638558,38.63463273294404,93765.1088462823,0.0,-0.3498852668304089,1.575232203051329,-8.90909379727079,1.723535211278898,92.25520203261891,6,15,125.697595157026
2018-09-14,2.674504676789468,25.074920538350057,17.350253063098876,101317.39616262243,9.686569582542065,37.526246989057015,93849.7308548531,0.0,-0.5576811993943014,0.8859208192942795,-31.05936126808172,1.09240266809501,92.08325514363695,6,15,121.56593612820814
2018-09-15,1.874827041693948,24.827153548220625,17.903105903188475,101037.3059142179,11.297608773380771,34.26154426016733,93601.2187430432,1.7938118690055926e-06,-0.7391059482732772,1.543619330327778,-23.57443986635005,1.7939304679674322,92.47850015655823,6,15,126.44611657261197
2018-09-16,0.3734029695733056,25.90373075716792,16.87250685427165,101345.5831756456,7.731253684936462,32.9049978008632,93878.946645889,0.0,-0.765037496265441,0.967807083340065,-36.09642230048622,1.290197183325457,92.91559257600194,6,15,123.88390596015931
2018-09-17,1.4944654320354402,26.223165865473906,17.253594581194193,101340.74776222544,8.063954663977313,35.03887604917217,93898.67105177726,0.0,-0.4874934384255992,0.6833848719711509,-33.95757875181298,0.8863617243592565,92.74200888181713,6,15,121.18074334253384
2018-09-18,4.368349425309418,26.50640684531476,17.982946364283123,101283.0455276974,9.45926214202865,40.68636123310914,93841.934687129,0.0,-0.2626529936931649,0.5297868513731901,-20.517936398321243,0.6528556015838392,91.95979051480705,6,15,118.76393142329077
2018-09-19,0.9719338031791268,28.507302299356923,18.607065177140782,101114.56880750968,9.399135003750928,31.16403422996416,93698.6413369138,1.862645149230957e-09,0.316565979435779,-0.3843966568080705,90.60600516499278,0.5802141430866301,92.21077541636717,6,15,118.6563205762742
2018-09-20,-4.056487002645838,31.903674495761663,21.13405446488207,101050.81881214754,12.732364401586722,18.38844086116524,93666.08216690784,4.0978193283081055e-08,-0.197136281425856,-1.6908965179424114,-15.956443087578563,1.901951699059596,94.2156709160956,6,15,129.5190095079438
2018-09-21,-0.3699651956486605,31.35472203586181,20.84590651392415,101272.18691330883,10.72743921412956,24.523011805981717,93895.97760138394,0.0,-0.5306661531227427,0.14489200246871,-79.93302282376352,0.5672977695420396,95.41161559958124,6,15,122.69587930331006
2018-09-22,0.5829839908536201,29.941038174854327,21.658451062885035,101368.02718722174,13.732960123915404,24.759440612431696,93971.70264961787,0.0,-1.0623841337720308,1.143614876514445,-40.07667161689346,1.657725600750944,95.35757647158135,6,15,129.4977646794449
2018-09-23,1.2645456904579078,29.33477575042275,22.302988762429607,101133.90864778124,14.529932972202346,24.98742957109481,93739.01423827546,0.0,-0.7631022325960456,1.1411314523734903,-34.06121729810293,1.557890280807661,95.22332561127229,6,15,128.67154493303167
2018-09-24,-0.1836164574694407,31.425548225781085,20.89507626550221,101074.28309819307,12.020696092097864,24.75920114530668,93687.62548929578,1.862645149230957e-09,-0.3503145182847481,-0.8556030438026997,-82.92283740961027,1.018421691832167,95.54742172713519,6,15,125.67350612966639
2018-09-25,-5.2915048736816175,33.287215413846354,22.90433588206298,101217.28208713642,14.927203004995022,14.952507788636552,93842.15453398637,4.4703483581542975e-08,-0.8559547740093641,-1.6568745243227352,-84.77407507732217,2.062880982276017,96.1905215188917,6,15,133.30215909772278
2018-09-26,-3.2850630468343525,33.9755698607421,22.33693099436624,101446.18879396709,11.979339528954313,18.024714057535657,94076.55921174682,4.284083843231201e-08,-0.8125738895463109,-0.8360652453903278,-133.53357141610925,1.182733136427045,97.26851814332996,6,15,128.9926712114174
2018-09-27,-0.9861414306132588,34.10125507050162,22.384364242304684,101313.99860168078,12.0578852168033,21.551143762684266,93973.3820959484,0.0,-0.4728041789423963,-0.2750862591802349,-99.55660458941593,0.6139224121335152,96.78064451101744,6,15,124.74687607205246
2018-09-28,1.9946022402820065,33.36005484902853,21.93373896620625,100944.85583862053,12.73647898455772,27.40805006256882,93615.25496716386,0.0,-0.6203685767592575,0.5495248010946545,-42.25685481147303,0.9177872547503554,95.59190835487499,6,15,125.10095982275024
2018-09-29,6.9240496034472585,28.76699147189049,18.861433203661363,100905.57640202956,13.894541813846727,45.86474774103058,93484.12803548903,8.894222365284789e-06,-1.4280742496897822,3.2227564615253605,-22.11092784941305,3.5753624524079903,91.94855107431667,6,15,137.4335966640752
2018-09-30,9.747605001484205,23.792183121194117,17.20890391149669,101199.51405276048,13.246352838712768,61.71548178751,93710.20692110049,0.0007959046597631,-0.325299472629617,2.276337226338045,-8.392254414055325,2.3610502735302745,82.64782496303646,6,15,116.254827754343
2018-10-01,7.235037647223635,23.66661760845966,18.971348017859384,101104.18494684996,15.53649617186926,46.57182694849887,93658.73529561814,2.596022532995748e-05,-0.5631361908151369,0.9005597291758098,-33.51874511248834,1.1080544711787987,86.60458880807997,6,15,114.42265328676814
2018-10-02,10.352606340670548,25.231913332034765,18.671231206824416,100948.19099927651,14.870756581941464,58.71422713679224,93526.7133515138,0.0026663967003809,0.2674636313706663,-0.3361145341279564,37.054936917343845,0.7550558963206747,71.67983192590974,6,15,93.04709566844538
2018-10-03,12.00541243786705,24.79484298764936,18.42146414227153,101088.26320171048,14.245869195337493,66.50794489704249,93650.44960949096,0.007324417670716,-0.4715027698567517,0.4557349397100091,-43.57998385623294,0.7145094717574001,59.96694310932962,6,15,77.68502319477594
2018-10-04,13.306083465875131,19.139700370827143,15.95063072197803,101294.11335893442,14.168617030681958,84.73368582079085,93787.80023050238,0.0182822139562724,-1.2031066477554169,2.3173799625169145,-24.0082830453478,2.800818980880234,51.652131171410666,6,15,74.27065767717437
2018-10-05,10.129638483461347,21.015540469297942,15.192653577424778,101679.58521399157,10.4833443428509,72.09047168106187,94149.66825745771,0.0002531862076019,-0.2190098077872628,-0.2737986345820485,-105.58675057708676,0.4060885615432121,72.34400300399969,6,15,92.28490084850665
2018-10-06,7.729533468208615,22.860917457496896,15.882684289938538,101360.81107617248,9.568338805300924,58.85172359053396,93862.10814132534,0.0001365478228225,0.4213579354653482,-1.667007323435203,148.4407963055298,1.7390248350658606,82.25166800715408,6,15,112.15462081687848
2018-10-07,1.6216488565030431,24.532470867987,16.753444402824414,101301.56975131718,10.823096177782588,36.45278012777071,93804.71993265807,4.4703483581542975e-08,-0.3383087153939333,-3.1747957551893338,-18.130378732101267,3.559463030119817,87.91388586784839,6,15,131.29864593558247
2018-10-08,1.2124830916856697,27.193245151029544,17.424698063484414,101090.02171684848,10.188824894068093,34.1637890565261,93649.83193733305,4.284083843231201e-08,-0.7772006143639726,-2.4302285657363543,-64.04035047521663,2.798653769375403,90.40666547791501,6,15,129.98177360993608
2018-10-09,7.233105401718319,26.063364892984,17.993989433906904,100823.2715058252,11.161398088065198,49.82324838076998,93406.34715883796,0.0,-0.2697844770160618,-0.5906298054179299,-96.88176084506918,0.776523600006746,90.12033790828345,6,15,117.11022629826763
2018-10-10,3.571231643436761,23.80368724267055,16.46449762323425,100770.5849449948,10.416576592254955,42.95887291950297,93336.75242792744,4.5524938289119225e-06,-0.5902860072643477,-0.5435628243529897,-86.37663391390078,0.951969354612103,90.62079579648591,6,15,118.798138775433
2018-10-11,3.7259574856169024,23.465187688268827,15.922501893919671,100907.57585012246,10.122553368894271,45.15067509638954,93454.98707656204,4.809994430774113e-06,-0.0849971605805389,-0.6615080318241454,-44.81048274352207,0.7313013384884144,90.45357153190662,6,15,117.27778078065016
2018-10-12,-1.069065100108446,27.01635784942914,16.774835359070153,101216.84483526272,8.709958031581664,29.9671595744132,93753.34104611904,0.0,-1.1680193526892044,-2.437913415728496,-86.4222702942492,3.02143786168524,91.7162313782206,6,15,133.34167423054535
2018-10-13,-2.795573358713966,27.97538068617945,16.920179650252123,100972.46203667633,7.480826692476512,26.200877974697644,93571.98598898044,0.0,-1.0086265753044612,-1.6075032678404844,-95.96207251546736,1.9862064776205264,92.70518802085186,6,15,127.9805516199055
2018-10-14,-5.697122818314654,27.580079585205965,17.357984581458027,101314.77150814411,11.468528280600763,20.61053390021652,93835.68957081108,1.862645149230957e-09,-2.1861032465023333,-2.8397126738839003,-75.38289452305025,3.911340300576749,93.7847425782233,6,15,142.55284171772053
2018-10-15,-10.83104206740802,26.137186253208935,15.762871182159586,102056.24542937448,8.276758663984879,15.417670778274555,94489.61579149972,4.284083843231201e-08,-2.070819812629159,-2.879612821009719,-78.5601936128989,3.8754842185973386,94.67521169304068,6,15,143.64859031220772
2018-10-16,-10.17745357342443,27.49045846225181,16.253807162530904,101925.77581441084,7.431689134271153,15.621811412931692,94426.39169866804,0.0,-1.6656013484496897,-2.262589010544084,-92.19710112660395,3.0246937454351874,95.19345848744278,6,15,138.41957411574393
2018-10-17,-6.024377175090706,26.81252387961996,16.15622331591527,101795.99114629714,7.1730338817041,21.50953255584316,94319.16595011504,0.0,-1.302671755552646,-1.1778550294500745,-134.12904708808682,1.776773413899705,95.43922034202281,6,15,130.38242081124648
2018-10-18,-0.2971180155780075,25.078219770260034,14.835592043552085,101862.9338314411,7.018382254578228,35.86282365440048,94384.86468304766,0.0,-0.4503468232786101,-0.2663992342458135,-119.97489181229656,0.5777826019298785,93.13395361002696,6,15,119.82969179070996
2018-10-19,-0.7377730023368372,28.471931330249845,15.73605287981593,101928.59935950952,6.883471868101196,32.71690461807983,94469.69980428171,0.0,-0.8218074161465356,-0.8869124754763529,-136.81381021807417,1.2306640044931585,93.4458051101936,6,15,124.22052273938476
2018-10-20,-2.4099025419465647,27.773899323623997,16.881280363586256,101658.19509915778,8.197858024726315,26.82280690756281,94225.40718221285,4.284083843231201e-08,-1.3530262345268451,-1.0144014392047016,-126.59570456018476,1.7025768546982003,94.35999436524061,6,15,128.43071664757395
2018-10-21,1.8866332409962183,25.51047843736092,15.526547984901526,101419.73615130605,7.289166718118167,39.97116209981785,93980.64692555284,0.0,-0.5244509365103319,-0.2562330046104161,-113.27048826524351,0.6076456887725202,92.36693973726656,6,15,119.02040575279946
2018-10-22,0.4011156570738876,24.661366157384577,15.1497291861603,101279.96921378748,6.172923433253459,36.93362365258271,93844.61849538068,0.0,-0.459024595401343,-0.2669876060755711,-106.2474120017726,0.6268578131071887,92.14694586685351,6,15,118.8510445377982
2018-10-23,0.9183776275734772,23.731605683324236,14.287154686673944,101385.04856550536,6.678909299040356,40.37499578874648,93920.06122458448,0.0,-0.9150697119018736,0.5800118184286044,-54.39229621840722,1.1649281401758078,91.51193533885285,6,15,121.25058601988286
2018-10-24,1.594476725985146,22.085358809179358,13.122733285824154,101581.52960355447,5.783660129582245,45.67793635421706,94093.32926823614,6.224872181167162e-06,-0.335964956035952,0.0487497729733343,-67.71374780977453,0.478556757256288,90.54766626310418,6,15,115.9255065919601
2018-10-25,1.8998800982563464,26.675812439707727,15.144601834468006,101816.06314698356,7.630912268512134,41.097353785542126,94329.1169022707,4.4703483581542975e-08,-0.3781828223010804,-0.9261228743134498,-98.26082215684352,1.057128912337257,91.38093068264192,6,15,120.42616394336756
2018-10-26,3.714028609092736,26.54586502306188,16.580091044017536,101857.2854055358,8.169825097409898,42.54604637059745,94393.12689457188,4.4703483581542975e-08,-0.238405296078649,-0.4679347322178404,-125.1269213044785,0.5753890267250266,91.36956178821636,6,15,117.54548953429513
2018-10-27,5.25767602872412,25.366333743350538,17.024632397700145,101717.56428094392,9.4469866477761,46.0089835675626,94257.10527743767,4.284083843231201e-08,-0.5115026458467582,0.3692826728468374,-49.54628559619489,0.7818151411148392,90.7820917623842,6,15,118.00138329534064
2018-10-28,7.83004536276303,24.05632406468567,17.30484245393143,101679.56072601292,11.670538895319169,53.84039272406385,94191.6489499852,3.83417028353242e-05,-0.9746387261149836,1.6387339304235866,-30.445759907095027,2.082412740130516,89.5082892727748,6,15,124.1630258720417
2018-10-29,4.419289440994135,20.950142929878893,15.261625713508124,101977.58556647004,9.96644168988513,48.99194125377183,94411.36366271522,0.0004043764393012,1.0373910229402112,-1.471191893045316,136.03952160931206,1.888355131539725,89.35793727064951,6,15,122.75756314867184
2018-10-30,-2.464921649990572,21.70174562358551,13.595295383343624,101939.44367764918,7.022244308892994,33.16264020276777,94373.34916471878,0.0,-0.2580277003496045,-2.9560821770064805,-17.76456493345501,3.312792518178626,90.26270064063712,6,15,133.15415162781142
2018-10-31,-3.3619555859721686,23.85829816338719,14.118048842111191,101952.72592943012,7.4727859130208,30.291686960165908,94414.36498682848,0.0,-0.8276361950995771,-2.60707756927368,-92.5934558987338,2.998181838224674,91.1958726934242,6,15,132.4310700106785
2018-11-01,3.806928809130056,26.486578680747925,16.49809320120903,102030.3081473546,9.797103226917386,43.29616532469148,94531.73656407688,0.0,-0.6068867035199077,-1.93234465432896,-91.42904031696236,2.196131664193947,91.21250184311039,6,15,127.24853006634501
2018-11-02,4.2737559843077975,25.87125836013161,16.123742567081138,102057.65845299052,8.051265864430377,45.44302556624249,94575.2155892884,0.0,-0.0773320051057181,-0.8888880046265318,-70.88928261617325,0.914641364122348,90.86366852450699,6,15,118.8944178844948
2018-11-03,-1.5284508505571353,26.1019283322986,17.236062173682114,101970.15323770036,11.044829128375229,28.108537168988047,94481.30904478334,0.0,-0.7340149275491911,-2.3458848296092154,-91.24577939696884,2.719381592046992,91.95242959737185,6,15,131.68122037856034
2018-11-04,-5.27224666044026,25.350542250894023,16.56040831124551,101669.54874174458,9.366067002144518,22.22730559983245,94219.68145453028,1.862645149230957e-09,-0.4581364480036061,-1.130897237678493,-120.67117748794644,1.2774366618000632,92.88930650961377,6,15,123.76986527736308
2018-11-05,-2.9010291552748413,23.84337045698436,15.180505615669231,101409.9202355113,7.976627069724202,28.8697463464781,93931.27439058328,4.4703483581542975e-08,0.0889472703784748,-2.203291099267531,-22.396663191802165,2.3894961004736843,93.34724327946928,6,15,131.4918266418858
2018-11-06,-8.152183170833723,23.132129601931297,13.55400120505044,101416.59672287772,6.184190860067815,21.518215922923886,93943.07525879344,4.284083843231201e-08,-0.5068096061352986,-2.539264470648433,-67.94590951678674,2.8780081005607387,93.46715075062188,6,15,134.91622119232767
2018-11-07,-9.81433505666604,22.228229944597786,11.884432904590824,101589.91135861904,3.2561448869170704,21.71318367368216,94098.59696868507,0.0,-0.1572033122970296,-1.194889118813662,-99.12589180282744,1.2757145308502786,94.39136906437665,6,15,125.76045132132695
2018-11-08,-11.353817420205305,20.218495235743266,12.58207974115453,101974.7421921379,7.471195484318855,17.95512306537209,94366.77719881645,0.0,-1.8021970265128917,-3.355670892650914,-83.48902137836437,4.333967364163798,95.0272492292762,6,15,147.52617298229418
2018-11-09,-11.990078551467036,19.54369138161144,10.724093531005394,102199.55053196424,3.660117110685292,19.31653900121163,94579.14916100848,1.862645149230957e-09,-2.0705446782860544,-2.2335725661801744,-113.4139982033314,3.2045639618484425,94.84174438480413,6,15,139.15402363408538
2018-11-10,-8.032595733705932,18.571334057131708,7.832709640634391,101761.84280851144,0.0750972757994077,31.934859825605376,94233.15469863093,4.284083843231201e-08,-0.6495501826569533,-0.7192337556824235,-135.00474758447783,0.9833516073897766,92.88336754867113,6,15,121.95543918130697
2018-11-11,-9.367867191413154,19.869262398198718,11.112923084688248,101873.1761186554,5.615928427519918,23.091499028133818,94287.44150248592,0.0,-1.6145474436013134,-2.613529155890572,-96.12403888287838,3.36860837278686,93.72851886223418,6,15,138.65328664726687
2018-11-12,-13.197166253098658,20.63367048146364,10.182490725700006,102484.5572174607,2.658694207091628,18.165388226787627,94855.92293011652,0.0,-2.03537904753569,-1.871753888372216,-122.01474885802004,2.832775406847972,93.85307602886988,6,15,135.16724454300228
2018-11-13,-10.176508995955146,19.089878309413507,8.802909782683798,102868.78788447984,2.9125257710032315,25.214727088479588,95241.01035405538,0.0,-1.5983458255829817,-1.080323440023596,-121.47610810579567,1.942859866357634,93.53744636331109,6,15,128.84993035860208
2018-11-14,-7.3236945143506205,18.762876988561345,8.194179447272688,102741.50816034064,0.9194459239748768,32.81672120751184,95143.50145397376,0.0,-1.0280250049408766,-1.0076334604113837,-128.23007351914453,1.4575455145522245,92.35711251749011,6,15,124.17396770043283
2018-11-15,-6.197376542672998,17.62897900847173,8.126789868185881,102214.84452916298,1.0026469872946109,35.934421551425785,94664.79766343872,0.0,-1.1656776604365089,-0.7692915095720175,-117.20829962676125,1.4592198707812558,91.48523935803804,6,15,123.01203371031993
