date,dewpoint_2m_temperature,maximum_2m_air_temperature,mean_2m_air_temperature,mean_sea_level_pressure,minimum_2m_air_temperature,relative_humidity,surface_pressure,total_precipitation,u_component_of_wind_10m,v_component_of_wind_10m,wind_direction,wind_speed
2018-10-28,7.83004536276303,24.05632406468567,17.30484245393143,101679.56072601292,11.670538895319169,53.84039272406385,94191.64894998519,3.83417028353242e-05,-0.9746387261149837,1.6387339304235866,-30.445759907095027,2.082412740130516
2018-10-29,4.419289440994135,20.950142929878893,15.261625713508124,101977.58556647004,9.96644168988513,48.99194125377183,94411.36366271522,0.00040437643930125793,1.0373910229402112,-1.471191893045316,136.03952160931206,1.8883551315397251
2018-10-30,-2.464921649990572,21.70174562358551,13.595295383343625,101939.44367764918,7.022244308892994,33.16264020276777,94373.34916471878,0.0,-0.25802770034960454,-2.9560821770064805,-17.76456493345501,3.312792518178626
2018-10-31,-3.3619555859721686,23.85829816338719,14.118048842111193,101952.72592943012,7.4727859130208,30.291686960165908,94414.36498682847,0.0,-0.8276361950995771,-2.6070775692736796,-92.59345589873381,2.998181838224674
2018-11-01,3.8069288091300564,26.486578680747925,16.49809320120903,102030.30814735459,9.797103226917386,43.29616532469148,94531.73656407688,0.0,-0.6068867035199077,-1.93234465432896,-91.42904031696237,2.196131664193947
2018-11-02,4.2737559843077975,25.871258360131606,16.123742567081138,102057.65845299052,8.051265864430377,45.44302556624249,94575.21558928839,0.0,-0.0773320051057181,-0.8888880046265318,-70.88928261617325,0.9146413641223479
2018-11-03,-1.5284508505571353,26.1019283322986,17.236062173682114,101970.15323770036,11.044829128375227,28.108537168988047,94481.30904478334,0.0,-0.7340149275491911,-2.3458848296092154,-91.24577939696883,2.719381592046992
2018-11-04,-5.27224666044026,25.350542250894023,16.56040831124551,101669.54874174458,9.366067002144518,22.22730559983245,94219.68145453028,1.862645149230957e-09,-0.45813644800360614,-1.130897237678493,-120.67117748794644,1.2774366618000632
2018-11-05,-2.9010291552748413,23.84337045698436,15.180505615669233,101409.9202355113,7.976627069724202,28.8697463464781,93931.27439058329,4.470348358154297e-08,0.08894727037847482,-2.203291099267531,-22.396663191802165,2.3894961004736843
2018-11-06,-8.152183170833723,23.132129601931297,13.55400120505044,101416.59672287772,6.184190860067815,21.518215922923886,93943.07525879343,4.284083843231201e-08,-0.5068096061352986,-2.539264470648433,-67.94590951678674,2.8780081005607387
2018-11-07,-9.814335056666039,22.228229944597786,11.884432904590824,101589.91135861904,3.2561448869170704,21.713183673682156,94098.59696868507,0.0,-0.15720331229702963,-1.1948891188136619,-99.12589180282743,1.2757145308502786
2018-11-08,-11.353817420205303,20.218495235743262,12.58207974115453,101974.7421921379,7.471195484318855,17.95512306537209,94366.77719881643,0.0,-1.8021970265128915,-3.355670892650914,-83.48902137836437,4.333967364163798
2018-11-09,-11.990078551467036,19.54369138161144,10.724093531005394,102199.55053196425,3.6601171106852917,19.31653900121163,94579.14916100848,1.862645149230957e-09,-2.0705446782860544,-2.2335725661801744,-113.4139982033314,3.2045639618484425
2018-11-10,-8.032595733705932,18.571334057131708,7.832709640634391,101761.84280851144,0.07509727579940773,31.934859825605376,94233.15469863091,4.284083843231201e-08,-0.6495501826569533,-0.7192337556824235,-135.00474758447785,0.9833516073897766
2018-11-11,-9.367867191413154,19.869262398198714,11.112923084688248,101873.17611865539,5.615928427519918,23.091499028133818,94287.44150248592,0.0,-1.6145474436013134,-2.613529155890572,-96.12403888287838,3.36860837278686
2018-11-12,-13.197166253098658,20.63367048146364,10.182490725700006,102484.5572174607,2.658694207091628,18.165388226787627,94855.92293011652,0.0,-2.03537904753569,-1.8717538883722162,-122.01474885802003,2.8327754068479716
2018-11-13,-10.176508995955146,19.089878309413507,8.802909782683798,102868.78788447984,2.9125257710032315,25.214727088479588,95241.01035405538,0.0,-1.5983458255829817,-1.080323440023596,-121.47610810579567,1.942859866357634
2018-11-14,-7.3236945143506205,18.762876988561345,8.194179447272688,102741.50816034063,0.9194459239748767,32.81672120751184,95143.50145397375,0.0,-1.0280250049408766,-1.0076334604113835,-128.23007351914453,1.4575455145522245
2018-11-15,-6.197376542672998,17.62897900847173,8.126789868185881,102214.84452916298,1.0026469872946109,35.934421551425785,94664.79766343872,0.0,-1.1656776604365089,-0.7692915095720175,-117.20829962676123,1.4592198707812558
2018-11-16,-4.967848918911329,18.80470751170492,8.011804072401901,101737.46375268999,0.8015247339309894,39.66878152247893,94221.10528207556,1.862645149230957e-09,-1.1556473501749798,-0.8739523476365104,-124.92439880373819,1.4555057230745383
2018-11-17,-4.761941547342758,17.353813555913746,7.908081790225538,101584.49377365319,0.23490604752788613,40.615861264775766,94079.99368089567,4.0978193283081055e-08,-0.8515955734656312,-0.4753730350916803,-114.997575407717,1.0234866123211526
2018-11-18,-3.3817552710895598,18.424154163970968,7.9701410290749095,101775.6883232228,0.6046533282839164,44.73758287682857,94242.10842191677,0.0,-1.3515770043276585,-0.9596470053348904,-121.05685070149858,1.6861036853210474
2018-11-19,-2.617250499006275,18.589428453680455,8.233651094784932,101803.77144089495,0.9923548004613281,46.5639278925314,94259.92566878157,1.832623887253148e-08,-1.4864521404514335,-1.1723140885671406,-129.53254705701417,1.9062044792939674
2018-11-20,-4.076984325577541,17.44814449501672,7.740800188471667,101636.67380667485,0.7856813371341218,43.194491258426524,94095.53883524415,0.0,-1.6890858094215964,-0.6271026465156094,-107.31664961111379,1.8346324641551206
