date,dewpoint_2m_temperature,maximum_2m_air_temperature,mean_2m_air_temperature,mean_sea_level_pressure,minimum_2m_air_temperature,relative_humidity,surface_pressure,total_precipitation,u_component_of_wind_10m,v_component_of_wind_10m,wind_direction,wind_speed,ffmc,duff_moisture,drought_code,fire_weather_index
2020-06-21,5.285946187665388,26.89635276589348,19.29358568294083,101524.28757928008,10.625418220027823,40.041103778525546,82963.24020024783,-4.284083843231201e-08,1.0286297457272648,0.0760751679922724,84.63495705936684,1.0827769611732554,90.23294742252942,6,15,119.06588918433248
2020-06-22,7.671188167859213,28.24390538328436,20.24918451411753,101487.71267273606,11.456055772432704,44.36917773663364,82971.6008248278,0.0001358032096377,0.5183339843331517,-0.0922027671420496,97.7227534523164,0.5726136935680377,91.0546876702028,6,15,117.12415492901516
2020-06-23,10.092121399089931,28.557806197545915,21.434533117150806,101459.9157767347,12.460277975759254,48.81455442962157,82979.35683646252,0.0013341468412138,0.4146389724155987,-0.0433007233234132,98.49429282938098,0.4681749268297233,80.38806188483484,6,15,102.86505450510352
2020-06-24,10.019301699566595,28.08226572877629,21.461889664844875,101239.28831695228,13.071776316242849,48.845927632663525,82785.43098695818,0.0008965597474842,0.8047352859810477,0.1594984014355828,75.82425963190383,0.8526435970210645,80.80229468804957,6,15,105.40194567944107
2020-06-25,9.239324106195909,27.36667730269903,20.854475285930107,101053.70981655328,13.201179122924827,48.355595204347,82596.11632381973,0.0021181183251281,0.6858689590627629,0.0740451599553888,81.43469718090965,0.72872608067503,73.37156985723537,6,15,95.11782481199192
2020-06-26,8.054619981909354,27.97287159376253,20.492329749240696,101294.53721963208,13.108925140545011,45.58160101452237,82785.20256058886,0.0005228851404872,-0.2621434325582639,-0.6508124168781985,-58.55742377419083,1.064265297339443,81.2679041505814,6,15,107.13695527865639
2020-06-27,9.207272650605889,28.388388949568597,21.95290418645385,101301.00296118952,14.505885716920318,44.37593224188837,82850.0850528184,5.18379903208184e-07,1.020064370906962,0.0660581504732059,85.49266563297913,1.047870462371247,87.31516890536214,6,15,115.01485319721071
2020-06-28,5.187143508336931,27.668631900254184,19.44756008271247,100870.23247175316,14.289291636149189,39.679135114797006,82372.6528950353,-4.284083843231201e-08,1.6398583606926986,1.8334713026941305,43.58566039122833,2.547238023303734,89.65174679345569,6,15,127.286205420474
2020-06-29,0.84144823833185,19.55207555832402,13.130907836011716,100878.99103242609,7.358333452286331,43.38366915738077,82190.67739572831,0.0016783090691352,1.2844670628227537,0.2638275065028699,77.11618151364452,1.3413347684200645,73.7603600463548,6,15,98.59610426136805
2020-06-30,2.544340470016664,22.54432606235628,14.711379879777098,101409.48374758488,6.963414097857765,44.35037302717421,82708.91679267475,1.6215670433255935e-05,0.836024668308035,-0.031021798304933,90.76849630373088,0.8588592499071326,82.9622128465664,6,15,108.25307262776658
2020-07-01,2.6141230449882187,24.43163623399636,17.035929370182885,101172.55257161458,9.168818358964812,38.80335276399615,82579.05813172042,1.8703435818033838e-07,0.9071324544968786,0.5198830424838714,60.9859292586614,1.0683308063163817,87.47380407316935,6,15,115.34174971665003
2020-07-02,2.475522203342962,23.888985785617702,16.682931169899575,101177.87507350472,9.112298963403248,39.23535614775612,82596.37359028478,1.1091282020413103e-06,0.5805275136409628,1.2842241723731322,21.48269257905723,1.4604335303152716,89.09742746922606,6,15,119.8086263669177
2020-07-03,0.9336254242927566,24.76613493683521,17.432499616889572,101573.03990780412,8.986088822477598,33.261704375335945,82911.88020570815,1.1175870895385742e-08,0.6868559801850909,1.0541799001806285,30.93222700978041,1.288591840021163,90.44436058532872,6,15,120.57934546105942
2020-07-04,1.9064568734938805,26.345705020043223,17.967264891183447,101803.54983618952,8.412986691792867,34.390853994810456,83144.68022565944,-4.284083843231201e-08,1.016543885552755,0.2824243173444136,77.34750962763172,1.1264590357943378,91.01966604048653,6,15,120.36660130662347
2020-07-05,0.1506494788714008,27.887684635449546,19.187221986504028,101688.7458312332,9.1199769132881,27.995783410585915,83106.89976058468,0.0,0.998117172229354,0.0078681135983256,90.16202392734668,1.0645867050671078,92.15750954815235,6,15,121.49487247254085
2020-07-06,-0.7676904555290207,27.54933326269986,19.50487120228428,101428.874015562,9.014253645045812,25.55599339290285,82916.81292527722,-4.284083843231201e-08,1.063231191788149,0.2962681956674343,75.6304316285398,1.190352138373285,92.86849616217086,6,15,123.20450672065445
2020-07-07,-1.883255652971059,26.062373025955708,18.63589108169714,101429.69515236474,10.506008587088616,24.940800645147963,82842.141281292,0.0,1.1529805215215811,0.7341162630266721,58.98065877749513,1.4898097931337888,93.09951752005215,6,15,125.37422224793023
2020-07-08,0.0129611907466937,26.46129226479485,18.187454272854666,101298.70080435152,9.188570071804977,29.40484951395449,82755.14271725892,0.0,0.9108978390934004,0.2635754297239586,73.58917884807119,1.009442314015864,93.66512408376668,6,15,123.1424208583463
2020-07-09,0.3595891234695614,26.986101558644293,18.691544807598177,101321.50426327284,10.010464861059688,29.30491815583004,82772.74269153227,0.0,0.7840365624776291,0.4055152080905553,66.19855517227862,0.9603902668818332,93.87386788254813,6,15,123.11453670809813
