date,nbr_mean,ndvi_mean
2018-11-08,0.4635159322173084,0.4843223245212881
2018-11-09,0.4553908405275854,0.36462434956652373
2018-11-10,0.5818595529194038,0.22270512225318728
2018-11-11,0.46644049675499943,0.4231287062109559
2018-11-12,0.4899633772695003,0.4266674364153332
2018-11-13,0.5537976658209521,0.06139685976379573
2018-11-14,0.5174831653246927,0.17345269119046422
2018-11-15,0.4798324490537436,0.24182458159772244
2018-11-16,0.47042860020509475,0.43550353464823427
2018-11-17,0.565444034225001,0.3342287259653748
2018-11-18,0.42961445219131317,0.47787957618574045
2018-11-19,0.4683181887447499,0.24164492390337658
2018-11-20,0.4303194073979798,0.4800863180615398
2018-11-21,0.6380861511516622,-0.016592751576568247
2018-11-22,0.4700704793194088,0.055561434156193676
2018-11-23,0.6579396167035289,-0.01657073716939732
2018-11-24,0.36838828694254044,0.06817482719784322
