date,nbr_mean,ndvi_mean
2020-09-04,0.24720662373073057,0.46442002684093164
2020-09-05,0.38070198554683715,0.36091634166838327
2020-09-06,0.34945399214224077,0.08412195630631958
2020-09-07,0.35250234415580345,0.18917226508332666
2020-09-08,0.29901410557541,0.24749433911389085
2020-09-09,0.35601837745657394,0.12153950803926902
2020-09-10,0.33826274410559426,0.034607744218257665
2020-09-11,0.2979041513216916,0.1440332120358537
2020-09-12,0.35613614423804546,0.20768766977816988
2020-09-13,0.3231570819745188,0.09860748429490265
2020-09-14,0.4981066330906688,-0.03084519501150059
2020-09-15,0.3136389891957214,0.12896254067194043
2020-09-16,0.40970037144632077,0.08332925537905662
2020-09-17,0.3863852165724397,0.021647037035390615
2020-09-18,0.347654637784102,0.02806629766613193
2020-09-19,0.3183114993581983,0.32804141408058723
2020-09-20,0.217292968335724,0.31530013390890627
2020-09-21,0.3755502611855254,0.23447423438170892
2020-09-22,0.2072110518816808,0.34747085939763744
2020-09-23,0.37628593261297394,0.20268039986997363
2020-09-24,0.2605117862876495,0.2862050235530322
2020-09-25,0.29055544599435273,0.279583764203902
2020-09-26,0.28611719536319735,0.28978843135907245
2020-09-27,0.17780276252041827,0.40496661915905285
2020-09-28,0.2915253857527977,0.4415520053082118
2020-09-29,0.17763923762293896,0.39551676039736006
2020-09-30,0.2560925847319495,0.41094207521705967
2020-10-01,0.19165114808104003,0.41255102963791107
2020-10-02,0.2343694924336501,0.4143078963983366
2020-10-03,0.24952495033429456,0.3819344101643131
2020-10-04,0.18273210701487883,0.40387246567287965
2020-10-05,0.3066110362916259,0.34091470235843824
2020-10-06,0.22584788424936672,0.2911173555085435
2020-10-07,0.38787059342395147,0.09801728151076936
2020-10-08,0.5305097900996638,0.04446538444281393
2020-10-09,0.36067134650119687,0.21887819736099828
2020-10-10,0.2632094226283272,0.3338753639190204
2020-10-11,0.2178440805484788,0.37795286025332553
2020-10-12,0.24208226975715472,0.39106347452607654
2020-10-13,0.17106681934552725,0.37826839179678495
2020-10-14,0.2995312485677715,0.39899959251406536
2020-10-15,0.22624863109957488,0.29282590535064956
2020-10-16,0.2916389423769023,0.3588253252582732
2020-10-17,0.23632947805458246,0.3266725327101177
2020-10-18,0.24815955479515586,0.35148311641978075
2020-10-19,0.24416560771103998,0.33057430690686823
2020-10-20,0.2830284143701098,0.20804913481795537
2020-10-21,0.3220736673497206,0.17860703860326174
2020-10-22,0.1844698470698881,0.3214757998817859
2020-10-23,0.3655797718538155,0.28067615298503706
2020-10-24,0.18649080575821492,0.35735411493042263
2020-10-25,0.2234755222600147,0.38948356169807413
2020-10-26,0.22867605022103404,0.23831346886039825
2020-10-27,0.1887407860935107,0.4070622958105682
2020-10-28,0.23093865373541816,0.4011975196559586
2020-10-29,0.16159388262909286,0.38426644562071555
2020-10-30,0.2759724534910786,0.4247207206556867
2020-10-31,0.16522259462895636,0.39420029256191774
2020-11-01,0.42056555849514177,0.11156602703737539
2020-11-02,0.2589363944493879,0.3092516333864997
2020-11-03,0.2219476707589459,0.40879622077015537
2020-11-04,0.2279042498310064,0.40541251186084404
2020-11-05,0.17962596419417098,0.4098046947840701
2020-11-06,0.22013961891429248,0.19924315732688339
2020-11-07,0.33124106898647177,0.12869182255551942
2020-11-08,0.5481928833968274,0.01586402034898563
2020-11-09,0.6848759529239133,0.2107775332491382
2020-11-10,0.6309215167546052,0.2704752422317014
2020-11-11,0.5232974246821853,0.3049246696125649
2020-11-12,0.5304650324543793,0.2895308198499943
2020-11-13,0.3019830269031768,0.033574761989025516
2020-11-14,0.48241769168595844,0.3029752226689938
2020-11-15,0.44550779453424305,0.4152013508953074
2020-11-16,0.36279219290580556,0.3500327010882774
2020-11-17,0.4151238785538202,0.02498516963882145
2020-11-18,0.5955462074704259,0.008422563789630312
2020-11-19,0.48932739395596325,0.36432148932666186
2020-11-20,0.4286156261294705,0.06906642888544533
2020-11-21,0.4249428467858266,0.30653869718556925
2020-11-22,0.3679454594056893,0.41176868468974814
2020-11-23,0.3373089857701909,0.3569699441832669
2020-11-24,0.39822062983219775,0.4399202860625212
2020-11-25,0.3234633251582976,0.38936589304812863
2020-11-26,0.3514153920013392,0.41325977560956684
2020-11-27,0.3097021441690906,0.40637986802773235
2020-11-28,0.31994393775679575,0.4070677599616906
2020-11-29,0.31406664577248306,0.37610326265073574
2020-11-30,0.2954066449204475,0.3845328198013993
2020-12-01,0.35583010817873667,0.4571620945853824
2020-12-02,0.273337036478353,0.38967557421622445
2020-12-03,0.33486073167644,0.4464045303892064
2020-12-04,0.27684509520190076,0.4042831100334953
2020-12-05,0.2974976127225615,0.4306084806597542
2020-12-06,0.2980878722993632,0.2816226635045889
2020-12-07,0.2728168557030261,0.39727489394466087
2020-12-08,0.29448057729749616,0.43354067169273247
2020-12-09,0.2625534759752453,0.3905349163137013
2020-12-10,0.3412210217110664,0.44925915603523103
2020-12-11,0.46531880324963565,0.18896804006624923
2020-12-12,0.5151289095460154,0.11815634534139449
