date,nbr_mean,ndvi_mean
2020-12-24,0.5278132614940698,0.028271034552326525
2020-12-25,0.6615552527192388,0.009700023732612232
2020-12-26,0.39109003270615916,0.02154531842212095
2020-12-27,0.4618773292039194,-0.001766875204234004
2020-12-28,0.5123484538989939,0.08910725242075829
2020-12-29,0.6039043416929029,0.2776708858726133
2020-12-30,0.5025204256444035,0.17174693021312348
2020-12-31,0.4738491576922751,0.298316170562407
2021-01-01,0.5571382116646049,0.2891970832889185
2021-01-02,0.4211703461799184,0.1178098392858792
2021-01-03,0.48617599352230656,0.26188123448150463
2021-01-04,0.27551327637700157,0.0544046435251875
2021-01-05,0.4736174463000116,0.31908929845283324
2021-01-06,0.4972578136183155,0.19790258350954984
2021-01-07,0.517605502400879,0.055224077057429495
2021-01-08,0.48288142654334015,0.30700494950521323
2021-01-09,0.4175217640260071,0.2829679931345711
2021-01-10,0.4738101733226564,0.32100172816243144
2021-01-11,0.4585312734314291,0.3505854709599898
2021-01-12,0.6013161812624048,0.0047759338064577266
2021-01-13,0.4190064098038031,0.29508176591134316
2021-01-14,0.39951207961121094,0.33920369595688554
2021-01-15,0.43831333566568476,0.35668590648965987
2021-01-16,0.38648458769124766,0.38601720784522403
2021-01-17,0.41435572979200425,0.3463980160472835
2021-01-18,0.4307294940627575,0.4205645452253909
2021-01-19,0.3542053130956469,0.35207353653705814
2021-01-20,0.4062040657958557,0.4303341973764106
2021-01-21,0.3504850793603495,0.3810390706237833
2021-01-22,0.4168380034299099,0.034712860363980524
2021-01-23,0.4568927816005347,0.2277114303337997
2021-01-24,0.4084860290435216,0.21612394048578312
2021-01-25,0.41292658308471963,0.013412904027386534
2021-01-26,0.7541277414313763,0.1440252435005656
2021-01-27,0.59093840182042,-0.006292928799978445
2021-01-28,0.681372078744945,-0.0071399599174647894
2021-01-29,0.5738881993139139,0.026398638237830542
2021-01-30,0.7109752823925941,0.20067971456692082
2021-01-31,0.6251126220113051,0.10155780784002157
2021-02-01,0.33620492095562016,0.10943402845541784
2021-02-02,0.6304186183255753,0.18499772835090628
2021-02-03,0.48981705191991515,0.15065854733173845
2021-02-04,0.6616528783999016,0.2168961551095847
2021-02-05,0.6702998693174359,0.2823864913409049
2021-02-06,0.6169557982209005,0.25541785088946434
2021-02-07,0.65597329851711,0.2538358989125138
2021-02-08,0.5596774503117121,0.11738140696282126
2021-02-09,0.48164294148200093,0.0839520513566907
2021-02-10,0.4725656668587429,0.27877506591218465
2021-02-11,0.46759253631993086,0.11749239142740886
2021-02-12,0.573195008830555,0.11475722375239429
2021-02-13,0.6055349750056017,0.020751454029428868
2021-02-14,0.5370623488253982,0.12691140945474247
2021-02-15,0.47833277927451945,0.006567350275928137
2021-02-16,0.5256714173605835,0.10332376109862307
2021-02-17,0.5411299161448538,0.2523788833810794
2021-02-18,,
2021-02-19,0.564484594080415,0.33570078709855433
2021-02-20,0.5168549199301791,0.19620159142500224
2021-02-21,0.5971854169888609,0.3222353060203843
2021-02-22,0.5480521062210985,0.29532189603885356
2021-02-23,0.5660913500911363,0.15302910664613942
2021-02-24,0.5239859637374927,0.32216393262798915
2021-02-25,0.5853628739776483,0.2676340689636374
2021-02-26,0.5173464739943199,0.34487681023823874
2021-02-27,0.5661755131109898,0.2644175242036638
2021-02-28,0.5715345014239377,0.33068848184945854
2021-03-01,0.5242072186385768,0.2936320356761424
2021-03-02,0.5503100411997968,0.2691259928777352
2021-03-03,0.48326712701245583,0.019107474151116587
2021-03-04,0.5535809993501011,0.29442109377472725
2021-03-05,0.48397388997785407,0.34668717051040654
2021-03-06,0.5325948230605344,0.25221858821950993
2021-03-07,0.5108837861727705,0.17901669966688571
2021-03-08,0.36750277587988145,0.16580711986459085
2021-03-09,0.5454204386982966,0.05255273435060994
2021-03-10,0.6651138685172225,0.02281086524757714
2021-03-11,0.5818291432245158,0.03473130182073777
2021-03-12,0.5479491988790545,0.11240823933237325
2021-03-13,0.7010792077201472,0.22261580908709694
2021-03-14,0.5346667399904534,0.09145864095259022
2021-03-15,0.6260138833806126,0.08408782574453323
2021-03-16,0.565237373602163,0.1200118582294374
2021-03-17,0.5606121081286602,0.22929505131483743
2021-03-18,0.39469355921195,0.10154491022179955
2021-03-19,0.572511747136648,0.029942564438641385
2021-03-20,0.5593573407457709,0.16788627250193952
2021-03-21,0.5812574669212881,0.3125982407736565
2021-03-22,0.370528730581956,0.20180522456475722
2021-03-23,0.4954715202429212,0.25863125719807806
2021-03-24,0.547003398601194,0.24830745013748687
2021-03-25,0.42099733292886227,0.2833610924280623
2021-03-26,0.506438076191285,0.3036900870899061
2021-03-27,0.5684969978549094,0.320896025147025
2021-03-28,0.503835254664894,0.35389997915011945
2021-03-29,0.5398835118367026,0.3011211678091719
2021-03-30,0.49922222141121886,0.37597614647093985
2021-03-31,0.5044162692847379,0.29869179047958355
2021-04-01,0.5567679172860466,0.3759906113577384
2021-04-02,0.46725822176665127,0.33150983049574045
